timestamp,event,participant_id,session_id,trial_id,episode,step,value
1787856680.088,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=center_set;reason=first_valid_direction_sample;timestamp=839101874701;raw_x=0.04554031416773796;raw_y=0.110903799533844;raw_z=0.9927873015403748;horizontal_deg=-8.155222600574614;vertical_deg=6.308128416104501;center_horizontal_deg=-8.155222600574614;center_vertical_deg=6.308128416104501;instant_direction=center;coordinate_frame=pv_camera;camera_x=-0.14101361619957067;camera_y=0.10877740892365925;camera_z=0.984013534131607
1787856680.104,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=neutral_center_adaptation;timestamp=839102096922;raw_x=0.03533148393034935;raw_y=0.09539271891117096;raw_z=0.9948126077651978;horizontal_deg=-7.902971824684207;vertical_deg=6.053344076080992;center_horizontal_deg=-8.155222600574614;center_vertical_deg=6.308128416104501;delta_horizontal_deg=0.2522507758904071;delta_vertical_deg=-0.2547843400235088;instant_direction=center;coordinate_frame=pv_camera;camera_x=-0.13674363945545434;camera_y=0.10446375866965076;camera_z=0.9850829915256307;prob_left=0.00937278862468402;prob_right=0.012062017186677298;prob_up=0.01207730681600528;prob_down=0.00936092286139554;prob_center=0.9571269645112378;valid_samples=0
1787856680.120,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=neutral_center_adaptation;timestamp=839102319146;raw_x=0.032833173871040344;raw_y=0.08776210993528366;raw_z=0.9956002831459045;horizontal_deg=-7.118603819810577;vertical_deg=5.564838393552444;center_horizontal_deg=-8.142610061780093;center_vertical_deg=6.295389199103325;delta_horizontal_deg=1.0240062419695164;delta_vertical_deg=-0.7305508055508811;instant_direction=center;coordinate_frame=pv_camera;camera_x=-0.12334854495868153;camera_y=0.09623158808867782;camera_z=0.9876864977868772;prob_left=0.006347109683930852;prob_right=0.017672429739685566;prob_up=0.015260656793901275;prob_down=0.007350198058590295;prob_center=0.9533696057238921;valid_samples=0
1787856680.151,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=neutral_center_adaptation;timestamp=839102652480;raw_x=0.023871980607509613;raw_y=0.06502768397331238;raw_z=0.9975979328155518;horizontal_deg=-5.745031228194593;vertical_deg=5.042688872063425;center_horizontal_deg=-8.091409749681617;center_vertical_deg=6.258861658825781;delta_horizontal_deg=2.346378521487024;delta_vertical_deg=-1.216172786762356;instant_direction=center;coordinate_frame=pv_camera;camera_x=-0.09971819079851849;camera_y=0.08745983668098756;camera_z=0.9911644966359545;prob_left=0.003224706656552734;prob_right=0.033690655309579584;prob_up=0.019146456149363795;prob_down=0.005674286645679602;prob_center=0.9382638952388243;valid_samples=0
1787856680.167,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=neutral_center_adaptation;timestamp=839102874704;raw_x=0.01984332501888275;raw_y=0.05807950347661972;raw_z=0.9981148838996887;horizontal_deg=-5.882756063892101;vertical_deg=5.246244114148221;center_horizontal_deg=-7.974090823607265;center_vertical_deg=6.198053019487663;delta_horizontal_deg=2.0913347597151644;delta_vertical_deg=-0.9518089053394423;instant_direction=center;coordinate_frame=pv_camera;camera_x=-0.10206829351235594;camera_y=0.09095880490057957;camera_z=0.990610195420244;prob_left=0.0036823130993572347;prob_right=0.02981095293221722;prob_up=0.016862849484353036;prob_down=0.0065097694543548934;prob_center=0.9431341150297176;valid_samples=0
1787856680.199,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=neutral_center_adaptation;timestamp=839103096925;raw_x=0.007871206849813461;raw_y=0.04015636444091797;raw_z=0.9991624355316162;horizontal_deg=-4.522457708730068;vertical_deg=4.387450545263596;center_horizontal_deg=-7.8695240856215065;center_vertical_deg=6.15046257422069;delta_horizontal_deg=3.347066376891439;delta_vertical_deg=-1.7630120289570934;instant_direction=center;coordinate_frame=pv_camera;camera_x=-0.07862020577023396;camera_y=0.07626384556503582;camera_z=0.9939832438750054;prob_left=0.001907022988503234;prob_right=0.05419614379587334;prob_up=0.024546826627331403;prob_down=0.004210454315584724;prob_center=0.9151395522727073;valid_samples=0
1787856680.231,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=neutral_center_adaptation;timestamp=839103541370;raw_x=-0.009516945108771324;raw_y=0.017560061067342758;raw_z=0.9998005628585815;horizontal_deg=-3.306979082167118;vertical_deg=3.3570024995648575;center_horizontal_deg=-7.702170766776934;center_vertical_deg=6.062311972772835;delta_horizontal_deg=4.3951916846098165;delta_vertical_deg=-2.7053094732079774;instant_direction=center;coordinate_frame=pv_camera;camera_x=-0.05758697557969442;camera_y=0.05846005378651502;camera_z=0.9966273939416181;prob_left=0.001075656204433073;prob_right=0.08719287184577272;prob_up=0.03745654559691815;prob_down=0.0025039563069307767;prob_center=0.8717709700459453;valid_samples=0
1787856680.246,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=neutral_center_adaptation;timestamp=839103652482;raw_x=-0.018662363290786743;raw_y=0.0026882393285632133;raw_z=0.9998223185539246;horizontal_deg=-1.9277571561089188;vertical_deg=2.285433168957868;center_horizontal_deg=-7.482411182546443;center_vertical_deg=5.927046499112436;delta_horizontal_deg=5.5546540264375235;delta_vertical_deg=-3.6416133301545677;instant_direction=center;coordinate_frame=pv_camera;camera_x=-0.03361263424664498;camera_y=0.03985522339696846;camera_z=0.9986399511270211;prob_left=0.0005529585818083701;prob_right=0.1429052536671097;prob_up=0.05490813416069663;prob_down=0.0014391435369022923;prob_center=0.8001945100534831;valid_samples=0
1787856680.278,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=neutral_center_adaptation;timestamp=839103874704;raw_x=-0.019540224224328995;raw_y=-0.0007015522569417953;raw_z=0.9998088479042053;horizontal_deg=-2.0234268668986006;vertical_deg=2.511855602447171;center_horizontal_deg=-7.204678481224566;center_vertical_deg=5.744965832604707;delta_horizontal_deg=5.181251614325966;delta_vertical_deg=-3.2331102301575356;instant_direction=center;coordinate_frame=pv_camera;camera_x=-0.03527423794798582;camera_y=0.04379883450244839;camera_z=0.9984174428731781;prob_left=0.0006899502257812766;prob_right=0.12274582989854682;prob_up=0.04634183429842862;prob_down=0.0018274743400712608;prob_center=0.8283949112371719;valid_samples=0
1787856680.310,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=neutral_center_adaptation;timestamp=839104208040;raw_x=-0.01768946275115013;raw_y=-0.007722501177340746;raw_z=0.9998137950897217;horizontal_deg=-1.3619440497027309;vertical_deg=2.575378584178177;center_horizontal_deg=-6.945615900508268;center_vertical_deg=5.58331032109683;delta_horizontal_deg=5.583671850805537;delta_vertical_deg=-3.007931736918653;instant_direction=center;coordinate_frame=pv_camera;camera_x=-0.02374417645509705;camera_y=0.044921033273258436;camera_z=0.9987083232126045;prob_left=0.0005517769143159992;prob_right=0.14679842623922948;prob_up=0.040495479019700235;prob_down=0.002000222854934547;prob_center=0.8101540949718198;valid_samples=0
