timestamp,participant_id,session_id,trial_id,condition_code,run_code,condition_name,practice,episode,steps,total_reward,target_reached,human_feedback_given
1787751089.401833,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,1,2,-50.5,0,0
1787751089.590799,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,2,3,-52.0,0,0
1787751089.849034,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,3,4,-51.5,0,0
1787751089.896751,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,4,1,-50.0,0,0
1787751090.029696,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,5,2,-50.5,0,0
1787751090.082710,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,6,1,-50.0,0,0
1787751090.470998,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,7,6,-54.5,0,0
1787751090.522014,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,8,1,-50.0,0,0
1787751090.644865,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,9,2,-50.5,0,0
1787751090.893915,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,10,4,-51.5,0,0
1787751091.346853,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,11,7,-54.0,0,0
1787751092.072992,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,12,11,-59.0,0,0
1787751092.299639,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,13,3,-51.0,0,0
1787751092.614795,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,14,5,-54.0,0,0
1787751093.053688,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,15,7,-55.0,0,0
1787751093.240803,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,16,3,-51.0,0,0
1787751093.430959,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,17,3,-51.0,0,0
1787751093.872929,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,18,7,-54.0,0,0
1787751094.001676,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,19,2,-50.5,0,0
1787751094.250724,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,20,4,-51.5,0,0
1787751094.436810,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,21,2,-50.5,0,0
1787751094.684560,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,22,4,-52.5,0,0
1787751094.743065,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,23,1,-50.0,0,0
1787751106.320063,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,24,8,-55.5,0,1
1787751106.619730,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,25,4,-51.5,0,0
1787751107.368041,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,26,12,-60.5,0,0
1787751107.554131,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,27,3,-51.0,0,0
1787751108.371012,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,28,13,-61.0,0,0
1787751108.626133,P001,P001_S01,P001_S01_ST1TR_TR08_R02,TR08,R02,Gridworld_Anytime_Gaze,1,29,4,-51.5,0,0
