timestamp,event,participant_id,session_id,trial_id,episode,step,value
1787751089.201,TRIAL_STARTED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,,,TR08/R02
1787751089.218,PRACTICE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,,,
1787751089.235,EXPERIMENTER_NOTE,P001,P001_S01,P001_S01_ST1TR_TR08_R02,,,HoloLens recording NOT started: [Errno 2] No such file or directory: 'D:\\Courses\\Independent Study 2\\User_Study\\Desktop App\\hint_study_console_v1.1.3_hololens_study_recording\\hint_study_console_v1.1.3_hololens_study_recording\\data\\P001\\S01\\Training\\Study1\\TR08_Gridworld_Anytime_Gaze\\R02\\sensors\\hololens\\hololens_gaze_pointer.csv'
1787751089.250,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,1,0,
1787751089.388,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR08_R02,1,2,"(1, 1)"
1787751089.402,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,1,2,reward=-50.5
1787751089.417,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,2,0,
1787751089.577,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR08_R02,2,3,"(-1, 0)"
1787751089.591,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,2,3,reward=-52.0
1787751089.606,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,3,0,
1787751089.828,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR08_R02,3,4,"(-1, 3)"
1787751089.849,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,3,4,reward=-51.5
1787751089.864,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,4,0,
1787751089.882,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR08_R02,4,1,"(0, -1)"
1787751089.897,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,4,1,reward=-50.0
1787751089.912,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,5,0,
1787751090.016,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR08_R02,5,2,"(1, 1)"
1787751090.030,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,5,2,reward=-50.5
1787751090.045,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,6,0,
1787751090.068,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR08_R02,6,1,"(0, -1)"
1787751090.084,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,6,1,reward=-50.0
1787751090.099,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,7,0,
1787751090.457,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR08_R02,7,6,"(1, -1)"
1787751090.471,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,7,6,reward=-54.5
1787751090.486,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,8,0,
1787751090.507,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR08_R02,8,1,"(0, -1)"
1787751090.522,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,8,1,reward=-50.0
1787751090.537,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,9,0,
1787751090.631,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR08_R02,9,2,"(1, 1)"
1787751090.645,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,9,2,reward=-50.5
1787751090.661,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,10,0,
1787751090.880,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR08_R02,10,4,"(1, 3)"
1787751090.894,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,10,4,reward=-51.5
1787751090.910,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,11,0,
1787751091.332,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR08_R02,11,7,"(3, 2)"
1787751091.347,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,11,7,reward=-54.0
1787751091.362,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR08_R02,12,0,
1787751092.050,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR08_R02,12,11,"(1, 2)"
