timestamp,event,participant_id,session_id,trial_id,episode,step,value
1787761383.656,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,32,5,reward=-52.0
1787761383.659,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,33,0,
1787761384.042,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,33,6,"(3, 1)"
1787761384.046,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,33,6,reward=-53.5
1787761384.049,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,34,0,
1787761384.682,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,34,10,"(3, 1)"
1787761384.686,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,34,10,reward=-56.5
1787761384.689,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,35,0,
1787761385.072,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,35,6,"(3, 1)"
1787761385.076,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,35,6,reward=-53.5
1787761385.079,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,36,0,
1787761385.338,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,36,4,"(1, 3)"
1787761385.342,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,36,4,reward=-51.5
1787761385.346,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,37,0,
1787761385.850,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,37,8,"(4, 2)"
1787761385.854,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,37,8,reward=-54.5
1787761385.857,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,38,0,
1787761386.101,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,38,4,"(1, 3)"
1787761386.105,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,38,4,reward=-51.5
1787761386.109,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,39,0,
1787761386.557,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,39,7,"(5, 0)"
1787761386.561,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,39,7,reward=-54.0
1787761386.564,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,40,0,
1787761387.070,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,40,8,"(3, -1)"
1787761387.074,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,40,8,reward=-55.5
1787761387.078,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,41,0,
1787761387.341,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,41,4,"(3, 1)"
1787761387.345,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,41,4,reward=-51.5
1787761387.349,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,42,0,
1787761387.863,CRITICAL_STATE,P001,P001_S01,P001_S01_ST1TR_TR01_R01,42,8,"state=(4, 0);method=oscillation_pattern"
1787761387.868,FEEDBACK_REQUESTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,42,8,"(4, 0)"
1787761388.780,FEEDBACK_RECEIVED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,42,8,Keyboard:RIGHT
1787761388.784,FEEDBACK_APPLIED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,42,8,Keyboard:RIGHT
1787761389.045,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,42,13,"(5, 2)"
1787761389.049,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,42,13,reward=-59.0
1787761389.053,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,43,0,
1787761389.310,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,43,4,"(1, 3)"
1787761389.314,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,43,4,reward=-51.5
1787761389.318,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,44,0,
1787761389.759,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,44,7,"(-1, 4)"
1787761389.764,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,44,7,reward=-54.0
1787761389.769,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,45,0,
1787761389.898,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,45,2,"(-1, 1)"
1787761389.902,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,45,2,reward=-50.5
1787761389.906,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,46,0,
1787761390.289,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,46,6,"(3, -1)"
1787761390.294,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,46,6,reward=-53.5
1787761390.299,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,47,0,
1787761390.677,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,47,6,"(3, 1)"
1787761390.681,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,47,6,reward=-52.5
1787761390.686,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,48,0,
1787761391.253,CRITICAL_STATE,P001,P001_S01,P001_S01_ST1TR_TR01_R01,48,9,"state=(4, 1);method=oscillation_pattern"
1787761391.258,FEEDBACK_REQUESTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,48,9,"(4, 1)"
1787761392.503,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,48,10,"(4, 2)"
1787761392.507,FEEDBACK_RECEIVED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,48,9,Keyboard:RIGHT
1787761392.512,FEEDBACK_APPLIED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,48,9,Keyboard:RIGHT
1787761392.517,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,48,10,reward=-56.5
1787761392.522,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,49,0,
1787761392.909,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,49,6,"(4, 2)"
1787761392.914,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,49,6,reward=-52.5
1787761392.918,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,50,0,
1787761393.423,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,50,8,"(4, 2)"
1787761393.428,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,50,8,reward=-54.5
1787761393.433,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,51,0,
1787761393.810,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,51,6,"(4, 2)"
1787761393.816,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,51,6,reward=-52.5
1787761393.821,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,52,0,
1787761394.327,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,52,8,"(4, 2)"
1787761394.332,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,52,8,reward=-54.5
1787761394.337,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,53,0,
1787761394.715,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,53,6,"(4, 2)"
1787761394.720,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,53,6,reward=-52.5
1787761394.725,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,54,0,
1787761395.100,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R01,54,6,"(4, 2)"
1787761395.106,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,54,6,reward=-52.5
1787761395.111,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,55,0,
1787761395.559,CRITICAL_STATE,P001,P001_S01,P001_S01_ST1TR_TR01_R01,55,7,"state=(0, 1);method=oscillation_pattern"
1787761395.564,FEEDBACK_REQUESTED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,55,7,"(0, 1)"
1787761395.986,PRACTICE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,,,
1787761395.991,TRIAL_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R01,,,Valid; TR01/R01
