timestamp,event,participant_id,session_id,trial_id,episode,step,value
1788307644.691,TRIAL_STARTED,P001,P001_S01,P001_S01_ST1ST_T01_R02,,,T01/R02
1788307644.697,EXPERIMENTER_NOTE,P001,P001_S01,P001_S01_ST1ST_T01_R02,,,HoloLens recording NOT started: fresh PV + EET streams were not available when this activity began.
1788307644.702,EXPERIMENTER_NOTE,P001,P001_S01,P001_S01_ST1ST_T01_R02,,,Shimmer physiological recording NOT started: no fresh GSR/PPG stream was available when the experimental trial began.
1788307644.708,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1ST_T01_R02,1,0,
1788307644.844,COLLISION,P001,P001_S01,P001_S01_ST1ST_T01_R02,1,2,"(1, 1)"
1788307644.851,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1ST_T01_R02,1,2,reward=-50.5
1788307644.858,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1ST_T01_R02,2,0,
1788307645.063,COLLISION,P001,P001_S01,P001_S01_ST1ST_T01_R02,2,3,"(-1, 0)"
1788307645.069,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1ST_T01_R02,2,3,reward=-52.0
1788307645.074,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1ST_T01_R02,3,0,
1788307645.327,COLLISION,P001,P001_S01,P001_S01_ST1ST_T01_R02,3,4,"(-1, 3)"
1788307645.333,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1ST_T01_R02,3,4,reward=-51.5
1788307645.339,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1ST_T01_R02,4,0,
1788307645.405,COLLISION,P001,P001_S01,P001_S01_ST1ST_T01_R02,4,1,"(0, -1)"
1788307645.411,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1ST_T01_R02,4,1,reward=-50.0
1788307645.417,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1ST_T01_R02,5,0,
1788307645.546,COLLISION,P001,P001_S01,P001_S01_ST1ST_T01_R02,5,2,"(1, 1)"
1788307645.552,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1ST_T01_R02,5,2,reward=-50.5
1788307645.557,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1ST_T01_R02,6,0,
1788307645.625,COLLISION,P001,P001_S01,P001_S01_ST1ST_T01_R02,6,1,"(0, -1)"
1788307645.631,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1ST_T01_R02,6,1,reward=-50.0
1788307645.637,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1ST_T01_R02,7,0,
1788307646.016,COLLISION,P001,P001_S01,P001_S01_ST1ST_T01_R02,7,6,"(1, -1)"
1788307646.022,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1ST_T01_R02,7,6,reward=-54.5
1788307646.028,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1ST_T01_R02,8,0,
1788307646.094,COLLISION,P001,P001_S01,P001_S01_ST1ST_T01_R02,8,1,"(0, -1)"
1788307646.100,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1ST_T01_R02,8,1,reward=-50.0
1788307646.106,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1ST_T01_R02,9,0,
1788307646.235,COLLISION,P001,P001_S01,P001_S01_ST1ST_T01_R02,9,2,"(1, 1)"
1788307646.241,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1ST_T01_R02,9,2,reward=-50.5
1788307646.246,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1ST_T01_R02,10,0,
1788307646.500,COLLISION,P001,P001_S01,P001_S01_ST1ST_T01_R02,10,4,"(1, 3)"
1788307646.507,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1ST_T01_R02,10,4,reward=-51.5
1788307646.512,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1ST_T01_R02,11,0,
1788307646.957,COLLISION,P001,P001_S01,P001_S01_ST1ST_T01_R02,11,7,"(3, 2)"
1788307646.964,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1ST_T01_R02,11,7,reward=-54.0
1788307646.970,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1ST_T01_R02,12,0,
1788307647.690,COLLISION,P001,P001_S01,P001_S01_ST1ST_T01_R02,12,11,"(1, 2)"
1788307647.696,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1ST_T01_R02,12,11,reward=-59.0
1788307647.702,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1ST_T01_R02,13,0,
1788307647.909,COLLISION,P001,P001_S01,P001_S01_ST1ST_T01_R02,13,3,"(1, 2)"
1788307647.916,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1ST_T01_R02,13,3,reward=-51.0
1788307647.922,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1ST_T01_R02,14,0,
1788307648.239,COLLISION,P001,P001_S01,P001_S01_ST1ST_T01_R02,14,5,"(-1, 0)"
1788307648.246,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1ST_T01_R02,14,5,reward=-54.0
1788307648.252,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1ST_T01_R02,15,0,
1788307648.630,CRITICAL_STATE,P001,P001_S01,P001_S01_ST1ST_T01_R02,15,6,"state=(0, 2);method=oscillation_pattern"
1788307648.637,FEEDBACK_REQUESTED,P001,P001_S01,P001_S01_ST1ST_T01_R02,15,6,"(0, 2)"
1788307658.639,FEEDBACK_SKIPPED,P001,P001_S01,P001_S01_ST1ST_T01_R02,15,6,timeout
1788307658.717,COLLISION,P001,P001_S01,P001_S01_ST1ST_T01_R02,15,7,"(-1, 2)"
1788307658.724,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1ST_T01_R02,15,7,reward=-55.0
1788307658.730,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1ST_T01_R02,16,0,
