participant_code,session_id,trial_id,condition_code,run_code,condition_name,study,environment,feedback_timing,modality,practice,trial_started_at_epoch,host_time_epoch,host_time_iso_utc,trial_elapsed_s,host_monotonic,pv_frame_index,pv_timestamp_hl2ss,eet_timestamp_hl2ss,pv_eet_delta_ms,eye_calibration_valid,combined_gaze_valid,projection_valid,pointer_in_frame,gaze_pixel_x_raw,gaze_pixel_y_raw,overlay_pixel_x_drawn,overlay_pixel_y_drawn,assumed_projection_distance_m,combined_origin_x,combined_origin_y,combined_origin_z,combined_direction_x,combined_direction_y,combined_direction_z
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856672.4888299,2026-08-27T18:51:12.488830+00:00,0.3419361114501953,548399.265,11,839025593950,839025621800,2.785,1,1,1,1,792.0060913242833,319.0841117954412,795.7855919498779,325.39120141026456,1.5,0.05000247806310654,-0.04820665717124939,-0.037973374128341675,-0.08851785957813263,-0.17070125043392181,0.9813387989997864
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856672.5198479,2026-08-27T18:51:12.519848+00:00,0.3729541301727295,548399.296,12,839025927150,839025955138,2.7988,1,1,1,1,788.2120957072859,315.6936326673839,792.6047235279893,321.3182225382547,1.5,0.049969930201768875,-0.04810419678688049,-0.037968944758176804,-0.09191250801086426,-0.16733893752098083,0.9816058278083801
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856672.5556796,2026-08-27T18:51:12.555680+00:00,0.4087858200073242,548399.328,13,839026260349,839026288476,2.8127,1,1,1,1,780.7554316958217,313.336911781152,787.628020958479,317.96607202027155,1.5,0.049943797290325165,-0.049389954656362534,-0.03800687938928604,-0.09443969279527664,-0.15961290895938873,0.9826520085334778
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856672.5859652,2026-08-27T18:51:12.585965+00:00,0.4390714168548584,548399.359,14,839026593550,839026621816,2.8266,1,1,1,1,777.4363558573073,313.20565671466846,783.347521615987,315.9666975919183,1.5,0.049935232847929,-0.04983958601951599,-0.0380200520157814,-0.0946795716881752,-0.15628618001937866,0.983163595199585
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856672.6163259,2026-08-27T18:51:12.616326+00:00,0.46943211555480957,548399.39,15,839026926750,839026955154,2.8404,1,1,1,1,771.7243600887483,314.5397893906244,778.4657937745468,315.36739614737485,1.5,0.04993284121155739,-0.051399774849414825,-0.03806819021701813,-0.09365890920162201,-0.14994388818740845,0.9842483997344971
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856672.6491382,2026-08-27T18:51:12.649138+00:00,0.5022444725036621,548399.421,16,839027259950,839027288494,2.8544,1,1,1,1,770.1046491067844,316.62798996748364,774.9541130140866,315.89684555182055,1.5,0.0499308705329895,-0.05147522687911987,-0.03807401284575462,-0.09173187613487244,-0.14839667081832886,0.9846643209457397
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856672.6813028,2026-08-27T18:51:12.681303+00:00,0.5344090461730957,548399.453,17,839027593149,839027621830,2.8681,1,1,1,1,772.0632108246795,319.41448447596264,773.7399340945356,317.37425389996025,1.5,0.049935419112443924,-0.05113893002271652,-0.038063809275627136,-0.08899413049221039,-0.1504046469926834,0.984610915184021
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856672.721238,2026-08-27T18:51:12.721238+00:00,0.5743441581726074,548399.484,18,839027926349,839027955169,2.882,1,1,1,1,772.2947571413101,321.2240893999293,773.1329597741809,318.9911848099473,1.5,0.04993985593318939,-0.050679732114076614,-0.03804996609687805,-0.0872926115989685,-0.15084297955036163,0.9846961498260498
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856672.748057,2026-08-27T18:51:12.748057+00:00,0.6011631488800049,548399.515,19,839028259549,839028288508,2.8959,1,1,1,1,776.6043809328402,317.36608829580183,774.5909566608179,318.30864427400627,1.5,0.04993278160691261,-0.050114188343286514,-0.03802308440208435,-0.09079200029373169,-0.15537983179092407,0.9836738109588623
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,Study 1,Gridworld,Requested Feedback,Voice,1,1787856672.1468937,1787856672.7970161,2026-08-27T18:51:12.797016+00:00,0.6501224040985107,548399.562,20,839028592749,839028621849,2.91,1,1,1,1,778.208871510886,316.81247413436665,776.1104808978465,317.6802528153577,1.5,0.04992678388953209,-0.05023287609219551,-0.038018856197595596,-0.09122700989246368,-0.15683427453041077,0.983402669429779
