timestamp,participant_id,session_id,trial_id,condition_code,run_code,condition_name,practice,study,environment,feedback_timing,modality,episode,step,state_before_row,state_before_col,action,action_name,state_after_row,state_after_col,reward,total_reward,done,target_reached,collision,entropy_coef,ambiguity_detected
1787760905.598885,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,1,1,0,0,3,RIGHT,0,1,-0.5,-0.5,0,0,0,0.05,0
1787760905.675938,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,1,2,0,1,1,DOWN,1,1,-50.0,-50.5,1,0,1,0.049975000000000006,0
1787760905.738729,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,2,1,0,0,3,RIGHT,0,1,-0.5,-0.5,0,0,0,0.049975000000000006,0
1787760905.800887,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,2,2,0,1,2,LEFT,0,0,-1.5,-2.0,0,0,0,0.049975000000000006,0
1787760905.863637,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,2,3,0,0,0,UP,-1,0,-50.0,-52.0,1,0,1,0.04995001250000001,0
1787760905.926315,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,3,1,0,0,3,RIGHT,0,1,-0.5,-0.5,0,0,0,0.04995001250000001,0
1787760905.989090,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,3,2,0,1,3,RIGHT,0,2,-0.5,-1.0,0,0,0,0.04995001250000001,0
1787760906.054855,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,3,3,0,2,3,RIGHT,0,3,-0.5,-1.5,0,0,0,0.04995001250000001,0
1787760906.117357,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,3,4,0,3,0,UP,-1,3,-50.0,-51.5,1,0,1,0.04992503749375001,0
1787760906.176100,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,4,1,0,0,2,LEFT,0,-1,-50.0,-50.0,1,0,1,0.049900074975003136,0
1787760906.239119,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,5,1,0,0,1,DOWN,1,0,-0.5,-0.5,0,0,0,0.049900074975003136,0
1787760906.301141,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,5,2,1,0,3,RIGHT,1,1,-50.0,-50.5,1,0,1,0.049875124937515634,0
1787760906.365161,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,6,1,0,0,2,LEFT,0,-1,-50.0,-50.0,1,0,1,0.04985018737504688,0
1787760906.427209,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,7,1,0,0,3,RIGHT,0,1,-0.5,-0.5,0,0,0,0.04985018737504688,0
1787760906.490752,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,7,2,0,1,2,LEFT,0,0,-1.5,-2.0,0,0,0,0.04985018737504688,0
1787760906.553649,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,7,3,0,0,1,DOWN,1,0,-0.5,-2.5,0,0,0,0.04985018737504688,0
1787760906.617560,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,7,4,1,0,1,DOWN,2,0,-0.5,-3.0,0,0,0,0.04985018737504688,0
1787760906.677760,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,7,5,2,0,0,UP,1,0,-1.5,-4.5,0,0,0,0.04985018737504688,0
1787760906.740055,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,7,6,1,0,2,LEFT,1,-1,-50.0,-54.5,1,0,1,0.04982526228135936,0
1787760906.802568,P001,P001_S01,P001_S01_ST1TR_TR03_R03,TR03,R03,Gridworld_Requested_Voice,1,Study 1,Gridworld,Requested Feedback,Voice,8,1,0,0,2,LEFT,0,-1,-50.0,-50.0,1,0,1,0.049800349650218685,0
