participant_code,session_id,trial_id,condition_code,run_code,condition_name,study,environment,feedback_timing,modality,practice,trial_started_at_epoch,host_time_epoch,host_time_iso_utc,trial_elapsed_s,host_monotonic,eet_sample_index,eet_timestamp_hl2ss,calibration_valid,combined_valid,combined_origin_x,combined_origin_y,combined_origin_z,combined_direction_x,combined_direction_y,combined_direction_z,left_valid,left_origin_x,left_origin_y,left_origin_z,left_direction_x,left_direction_y,left_direction_z,right_valid,right_origin_x,right_origin_y,right_origin_z,right_direction_x,right_direction_y,right_direction_z
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856669.0697105,2026-08-27T18:51:09.069710+00:00,0.81998610496521,548395.843,73,838991903895,1,1,0.0501362606883049,-0.044547636061906815,-0.037861619144678116,-0.06570526957511902,-0.17046448588371277,0.983170747756958,1,0.05000869184732437,-0.014389862306416035,-0.037168048322200775,-0.06862746179103851,-0.2359604686498642,0.9693363308906555,1,0.05025549978017807,-0.08307209610939026,-0.03872670233249664,-0.0679994449019432,-0.09175143390893936,0.993457555770874
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856669.088713,2026-08-27T18:51:09.088713+00:00,0.8389885425567627,548395.859,74,838992015008,1,1,0.05013406649231911,-0.04474996030330658,-0.037865374237298965,-0.06671368330717087,-0.17041148245334625,0.983112096786499,1,0.04999840632081032,-0.014378208667039871,-0.03717605769634247,-0.06853945553302765,-0.23412184417247772,0.9697882533073425,1,0.05024382844567299,-0.08308056741952896,-0.03873584046959877,-0.06802184134721756,-0.09213422983884811,0.9934205412864685
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856669.0917106,2026-08-27T18:51:09.091711+00:00,0.8419861793518066,548395.859,75,838992126120,1,1,0.050129204988479614,-0.04442743957042694,-0.03785622492432594,-0.06726766377687454,-0.1718524992465973,0.9828234314918518,1,0.049987759441137314,-0.014389988966286182,-0.037171393632888794,-0.0682586207985878,-0.23534107208251953,0.9695128798484802,1,0.050239693373441696,-0.08305655419826508,-0.03870850428938866,-0.06744962930679321,-0.08931226283311844,0.9937172532081604
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856669.1029341,2026-08-27T18:51:09.102934+00:00,0.8532097339630127,548395.875,76,838992237234,1,1,0.050123948603868484,-0.044234368950128555,-0.03785035386681557,-0.06770893931388855,-0.1729276478290558,0.9826046228408813,1,0.04998110979795456,-0.014388971962034702,-0.03717860206961632,-0.06832210719585419,-0.23515142500400543,0.9695544838905334,1,0.05023214966058731,-0.08306317031383514,-0.03870249539613724,-0.06782349944114685,-0.09003713726997375,0.9936262965202332
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856669.1188188,2026-08-27T18:51:09.118819+00:00,0.8690943717956543,548395.89,77,838992348347,1,1,0.050118338316679,-0.044269658625125885,-0.03785037621855736,-0.0683966651558876,-0.17350982129573822,0.9824542999267578,1,0.04996757209300995,-0.014395316131412983,-0.03718310967087746,-0.06949285417795181,-0.23534931242465973,0.969423234462738,1,0.05022532120347023,-0.08307169377803802,-0.03871005401015282,-0.0688636526465416,-0.09050542861223221,0.9935122132301331
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856669.1390781,2026-08-27T18:51:09.139078+00:00,0.8893537521362305,548395.906,78,838992459459,1,1,0.050110410898923874,-0.04395134001970291,-0.03784355893731117,-0.06912456452846527,-0.17453411221504211,0.9822218418121338,1,0.049958810210227966,-0.014394255355000496,-0.037186529487371445,-0.07022199779748917,-0.23471616208553314,0.9695242047309875,1,0.05021718144416809,-0.08307313919067383,-0.038710854947566986,-0.06962516158819199,-0.09007752686738968,0.9934981465339661
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856669.1390781,2026-08-27T18:51:09.139078+00:00,0.8893537521362305,548395.906,79,838992570572,1,1,0.050103019922971725,-0.043896131217479706,-0.037841420620679855,-0.06968464702367783,-0.1745811402797699,0.9821739792823792,1,0.049956049770116806,-0.014412526041269302,-0.0371796116232872,-0.0704454556107521,-0.2363605946302414,0.9691083431243896,1,0.05021752789616585,-0.08306922018527985,-0.03870760649442673,-0.06978865712881088,-0.08932291716337204,0.9935547113418579
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856669.158976,2026-08-27T18:51:09.158976+00:00,0.9092516899108887,548395.921,80,838992681685,1,1,0.05009492114186287,-0.043714843690395355,-0.03783665597438812,-0.07002463936805725,-0.1747959852218628,0.9821115136146545,1,0.04995303973555565,-0.014414666220545769,-0.03717883303761482,-0.07031512260437012,-0.23626014590263367,0.9691423773765564,1,0.050212033092975616,-0.08307334780693054,-0.038715556263923645,-0.06972257792949677,-0.08942175656557083,0.9935504198074341
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856669.158976,2026-08-27T18:51:09.158976+00:00,0.9092516899108887,548395.921,81,838992792798,1,1,0.05008687451481819,-0.04370009899139404,-0.037834957242012024,-0.0702177882194519,-0.17429675161838531,0.982186496257782,1,0.04994826391339302,-0.014416683465242386,-0.0371800996363163,-0.07030944526195526,-0.23635418713092804,0.9691197872161865,1,0.050211913883686066,-0.08308200538158417,-0.03871971368789673,-0.06954112648963928,-0.09026683866977692,0.993486762046814
P001,P001_S01,P001_S01_ST1TR_TR02_R01,TR02,R01,Gridworld_Requested_Joystick,Study 1,Gridworld,Requested Feedback,Joystick,1,1787856668.2497244,1787856669.17536,2026-08-27T18:51:09.175360+00:00,0.925635576248169,548395.937,82,838992903911,1,1,0.050078652799129486,-0.04342414066195488,-0.03782861679792404,-0.07052281498908997,-0.17481979727745056,0.9820716381072998,1,0.0499470978975296,-0.014427067711949348,-0.037177372723817825,-0.07076559215784073,-0.23755182325839996,0.9687938690185547,1,0.05020720139145851,-0.08309273421764374,-0.03873450681567192,-0.07012107223272324,-0.09157140552997589,0.9933266043663025
