participant_id,session_id,trial_id,condition_code,run_code,condition_name,practice,episode,step,selected_step,pause_step,steps_back,feedback_timing,modality,requested,skipped,timeout,state_row,state_col,action,action_name,request_timestamp,pause_timestamp,response_timestamp,response_latency_ms
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,1,15,6,6,,,Requested Feedback,Voice,1,0,0,0,2,2,LEFT,1787760745.290792,,1787760747.367055,2076.264
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,1,26,6,6,,,Requested Feedback,Voice,1,0,0,0,2,2,LEFT,1787760750.431927,,1787760752.337789,1905.862
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,1,27,6,6,,,Requested Feedback,Voice,1,0,0,0,2,1,DOWN,1787760752.923379,,1787760755.303941,2380.561
P001,P001_S01,P001_S01_ST1TR_TR03_R01,TR03,R01,Gridworld_Requested_Voice,1,28,6,6,,,Requested Feedback,Voice,1,0,0,0,2,1,DOWN,1787760786.345686,,1787760788.673253,2327.566
