timestamp,event,participant_id,session_id,trial_id,episode,step,value
1787760905.485,TRIAL_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,,,TR03/R03
1787760905.500,PRACTICE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,,,
1787760905.515,EXPERIMENTER_NOTE,P001,P001_S01,P001_S01_ST1TR_TR03_R03,,,HoloLens recording NOT started: fresh PV + EET streams were not available when this activity began.
1787760905.530,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,1,0,
1787760905.676,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R03,1,2,"(1, 1)"
1787760905.691,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,1,2,reward=-50.5
1787760905.708,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,2,0,
1787760905.864,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R03,2,3,"(-1, 0)"
1787760905.879,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,2,3,reward=-52.0
1787760905.895,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,3,0,
1787760906.117,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R03,3,4,"(-1, 3)"
1787760906.132,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,3,4,reward=-51.5
1787760906.147,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,4,0,
1787760906.176,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R03,4,1,"(0, -1)"
1787760906.191,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,4,1,reward=-50.0
1787760906.206,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,5,0,
1787760906.301,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R03,5,2,"(1, 1)"
1787760906.316,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,5,2,reward=-50.5
1787760906.332,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,6,0,
1787760906.365,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R03,6,1,"(0, -1)"
1787760906.381,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,6,1,reward=-50.0
1787760906.398,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,7,0,
1787760906.740,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R03,7,6,"(1, -1)"
1787760906.755,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,7,6,reward=-54.5
1787760906.771,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,8,0,
1787760906.803,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R03,8,1,"(0, -1)"
1787760906.818,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,8,1,reward=-50.0
1787760906.834,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,9,0,
1787760906.861,PRACTICE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,,,
1787760906.877,TRIAL_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R03,,,Valid; TR03/R03
