timestamp,participant_id,session_id,trial_id,condition_code,run_code,condition_name,practice,study,environment,feedback_timing,modality,episode,step,state_before_row,state_before_col,action,action_name,state_after_row,state_after_col,reward,total_reward,done,target_reached,collision,entropy_coef,ambiguity_detected
1787751050.767889,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,10,2,0,1,3,RIGHT,0,2,-0.5,-1.0,0,0,0,0.04977544947539358,0
1787751050.830934,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,10,3,0,2,3,RIGHT,0,3,-0.5,-1.5,0,0,0,0.04977544947539358,0
1787751050.893854,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,10,4,0,3,1,DOWN,1,3,-50.0,-51.5,1,0,1,0.04975056175065588,0
1787751050.955671,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,11,1,0,0,1,DOWN,1,0,-0.5,-0.5,0,0,0,0.04975056175065588,0
1787751051.017672,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,11,2,1,0,0,UP,0,0,-1.5,-2.0,0,0,0,0.04975056175065588,0
1787751051.079672,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,11,3,0,0,1,DOWN,1,0,-0.5,-2.5,0,0,0,0.04975056175065588,0
1787751051.142167,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,11,4,1,0,1,DOWN,2,0,-0.5,-3.0,0,0,0,0.04975056175065588,0
1787751051.203806,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,11,5,2,0,3,RIGHT,2,1,-0.5,-3.5,0,0,0,0.04975056175065588,0
1787751051.266779,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,11,6,2,1,3,RIGHT,2,2,-0.5,-4.0,0,0,0,0.04975056175065588,0
1787751051.316736,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,11,7,2,2,1,DOWN,3,2,-50.0,-54.0,1,0,1,0.04972568646978056,0
1787751051.385777,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,12,1,0,0,1,DOWN,1,0,-0.5,-0.5,0,0,0,0.04972568646978056,0
1787751051.447282,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,12,2,1,0,1,DOWN,2,0,-0.5,-1.0,0,0,0,0.04972568646978056,0
1787751051.510796,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,12,3,2,0,0,UP,1,0,-1.5,-2.5,0,0,0,0.04972568646978056,0
1787751051.571810,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,12,4,1,0,0,UP,0,0,-1.5,-4.0,0,0,0,0.04972568646978056,0
1787751051.634168,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,12,5,0,0,1,DOWN,1,0,-0.5,-4.5,0,0,0,0.04972568646978056,0
1787751051.696193,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,12,6,1,0,0,UP,0,0,-1.5,-6.0,0,0,0,0.04972568646978056,0
1787751051.758565,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,12,7,0,0,1,DOWN,1,0,-0.5,-6.5,0,0,0,0.04972568646978056,0
1787751051.820750,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,12,8,1,0,1,DOWN,2,0,-0.5,-7.0,0,0,0,0.04972568646978056,0
1787751051.882796,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,12,9,2,0,3,RIGHT,2,1,-0.5,-7.5,0,0,0,0.04972568646978056,0
1787751051.945337,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,12,10,2,1,2,LEFT,2,0,-1.5,-9.0,0,0,0,0.04972568646978056,0
1787751052.007907,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,12,11,2,0,1,DOWN,3,0,-0.5,-9.5,0,0,0,0.04972568646978056,0
1787751052.069796,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,12,12,3,0,3,RIGHT,3,1,-50.0,-59.5,1,0,1,0.049700823626545675,0
1787751052.131762,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,13,1,0,0,1,DOWN,1,0,-0.5,-0.5,0,0,0,0.049700823626545675,0
1787751052.194030,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,13,2,1,0,1,DOWN,2,0,-0.5,-1.0,0,0,0,0.049700823626545675,0
1787751052.256072,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,13,3,2,0,1,DOWN,3,0,-0.5,-1.5,0,0,0,0.049700823626545675,0
1787751052.318072,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,13,4,3,0,2,LEFT,3,-1,-50.0,-51.5,1,0,1,0.049675973214732404,0
1787751052.381713,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,14,1,0,0,1,DOWN,1,0,-0.5,-0.5,0,0,0,0.049675973214732404,0
1787751052.449911,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,14,2,1,0,0,UP,0,0,-1.5,-2.0,0,0,0,0.049675973214732404,0
1787751052.511884,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,14,3,0,0,1,DOWN,1,0,-0.5,-2.5,0,0,0,0.049675973214732404,0
1787751052.574112,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,14,4,1,0,2,LEFT,1,-1,-50.0,-52.5,1,0,1,0.04965113522812504,0
1787751052.637967,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,15,1,0,0,1,DOWN,1,0,-0.5,-0.5,0,0,0,0.04965113522812504,0
1787751052.698099,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,15,2,1,0,1,DOWN,2,0,-0.5,-1.0,0,0,0,0.04965113522812504,0
1787751052.760018,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,15,3,2,0,3,RIGHT,2,1,-0.5,-1.5,0,0,0,0.04965113522812504,0
1787751052.822082,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,15,4,2,1,1,DOWN,3,1,-50.0,-51.5,1,0,1,0.04962630966051098,0
1787751052.884927,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,16,1,0,0,1,DOWN,1,0,-0.5,-0.5,0,0,0,0.04962630966051098,0
1787751052.947292,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,16,2,1,0,0,UP,0,0,-1.5,-2.0,0,0,0,0.04962630966051098,0
1787751053.015548,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,16,3,0,0,1,DOWN,1,0,-0.5,-2.5,0,0,0,0.04962630966051098,0
1787751053.076783,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,16,4,1,0,1,DOWN,2,0,-0.5,-3.0,0,0,0,0.04962630966051098,0
1787751053.139687,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,16,5,2,0,2,LEFT,2,-1,-50.0,-53.0,1,0,1,0.04960149650568073,0
1787751053.193758,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,17,1,0,0,1,DOWN,1,0,-0.5,-0.5,0,0,0,0.04960149650568073,0
1787751053.266009,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,17,2,1,0,1,DOWN,2,0,-0.5,-1.0,0,0,0,0.04960149650568073,0
1787751053.328581,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,17,3,2,0,2,LEFT,2,-1,-50.0,-51.0,1,0,1,0.04957669575742789,0
1787751053.390797,P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,1,Study 1,Gridworld,Anytime Feedback,Joystick,18,1,0,0,1,DOWN,1,0,-0.5,-0.5,0,0,0,0.04957669575742789,0
