timestamp,participant_id,session_id,trial_id,condition_code,run_code,condition_name,practice,episode,steps,total_reward,target_reached,human_feedback_given
1788307581.347402,P001,P001_S01,P001_S01_ST1ST_T01_R01,T01,R01,Gridworld_Requested_Keyboard,0,44,4,-51.5,0,0
1788307581.932380,P001,P001_S01,P001_S01_ST1ST_T01_R01,T01,R01,Gridworld_Requested_Keyboard,0,45,9,-56.0,0,0
1788307582.711076,P001,P001_S01,P001_S01_ST1ST_T01_R01,T01,R01,Gridworld_Requested_Keyboard,0,46,12,-57.5,0,0
1788307583.227468,P001,P001_S01,P001_S01_ST1ST_T01_R01,T01,R01,Gridworld_Requested_Keyboard,0,47,8,-54.5,0,0
1788307584.124950,P001,P001_S01,P001_S01_ST1ST_T01_R01,T01,R01,Gridworld_Requested_Keyboard,0,48,14,-61.5,0,0
1788307584.644802,P001,P001_S01,P001_S01_ST1ST_T01_R01,T01,R01,Gridworld_Requested_Keyboard,0,49,8,-54.5,0,0
1788307585.160365,P001,P001_S01,P001_S01_ST1ST_T01_R01,T01,R01,Gridworld_Requested_Keyboard,0,50,8,-53.5,0,0
1788307585.671639,P001,P001_S01,P001_S01_ST1ST_T01_R01,T01,R01,Gridworld_Requested_Keyboard,0,51,8,-54.5,0,0
1788307586.184499,P001,P001_S01,P001_S01_ST1ST_T01_R01,T01,R01,Gridworld_Requested_Keyboard,0,52,8,-54.5,0,0
1788307586.947456,P001,P001_S01,P001_S01_ST1ST_T01_R01,T01,R01,Gridworld_Requested_Keyboard,0,53,12,-57.5,0,0
1788307589.541461,P001,P001_S01,P001_S01_ST1ST_T01_R01,T01,R01,Gridworld_Requested_Keyboard,0,54,14,-58.5,0,1
1788307597.081012,P001,P001_S01,P001_S01_ST1ST_T01_R01,T01,R01,Gridworld_Requested_Keyboard,0,55,11,-57.0,0,1
1788307597.219938,P001,P001_S01,P001_S01_ST1ST_T01_R01,T01,R01,Gridworld_Requested_Keyboard,0,56,2,-50.5,0,0
