timestamp,event,participant_id,session_id,trial_id,episode,step,value
1787761423.070,TRIAL_STARTED,P001,P001_S01,P001_S01_ST1TR_TR02_R01,,,TR02/R01
1787761423.076,PRACTICE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR02_R01,,,
1787761423.081,EXPERIMENTER_NOTE,P001,P001_S01,P001_S01_ST1TR_TR02_R01,,,HoloLens recording NOT started: fresh PV + EET streams were not available when this activity began.
1787761423.087,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR02_R01,1,0,
1787761423.223,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR02_R01,1,2,"(1, 1)"
1787761423.230,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR02_R01,1,2,reward=-50.5
1787761423.235,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR02_R01,2,0,
1787761423.440,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR02_R01,2,3,"(-1, 0)"
1787761423.447,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR02_R01,2,3,reward=-52.0
1787761423.452,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR02_R01,3,0,
1787761423.740,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR02_R01,3,4,"(-1, 3)"
1787761423.745,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR02_R01,3,4,reward=-51.5
1787761423.751,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR02_R01,4,0,
1787761423.819,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR02_R01,4,1,"(0, -1)"
1787761423.825,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR02_R01,4,1,reward=-50.0
1787761423.831,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR02_R01,5,0,
1787761423.959,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR02_R01,5,2,"(1, 1)"
1787761423.965,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR02_R01,5,2,reward=-50.5
1787761423.971,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR02_R01,6,0,
1787761424.037,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR02_R01,6,1,"(0, -1)"
