timestamp,event,participant_id,session_id,trial_id,episode,step,value
1787760866.033,TRIAL_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,,,TR01/R02
1787760866.044,PRACTICE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,,,
1787760866.055,EXPERIMENTER_NOTE,P001,P001_S01,P001_S01_ST1TR_TR01_R02,,,HoloLens recording NOT started: fresh PV + EET streams were not available when this activity began.
1787760866.067,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,1,0,
1787760866.196,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,1,2,"(1, 1)"
1787760866.208,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,1,2,reward=-50.5
1787760866.219,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,2,0,
1787760866.385,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,2,3,"(-1, 0)"
1787760866.397,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,2,3,reward=-52.0
1787760866.409,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,3,0,
1787760866.637,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,3,4,"(-1, 3)"
1787760866.649,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,3,4,reward=-51.5
1787760866.660,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,4,0,
1787760866.700,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,4,1,"(0, -1)"
1787760866.711,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,4,1,reward=-50.0
1787760866.723,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,5,0,
1787760866.827,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,5,2,"(1, 1)"
1787760866.838,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,5,2,reward=-50.5
1787760866.850,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,6,0,
1787760866.889,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,6,1,"(0, -1)"
1787760866.901,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,6,1,reward=-50.0
1787760866.913,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,7,0,
1787760867.266,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,7,6,"(1, -1)"
1787760867.278,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,7,6,reward=-54.5
1787760867.290,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,8,0,
1787760867.329,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,8,1,"(0, -1)"
1787760867.341,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,8,1,reward=-50.0
1787760867.353,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,9,0,
1787760867.455,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,9,2,"(1, 1)"
1787760867.466,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,9,2,reward=-50.5
1787760867.478,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,10,0,
1787760867.722,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,10,4,"(1, 3)"
1787760867.734,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,10,4,reward=-51.5
1787760867.746,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,11,0,
1787760868.174,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,11,7,"(3, 2)"
1787760868.186,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,11,7,reward=-54.0
1787760868.198,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,12,0,
1787760868.865,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,12,11,"(1, 2)"
1787760868.877,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,12,11,reward=-59.0
1787760868.888,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,13,0,
1787760869.053,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,13,3,"(1, 2)"
1787760869.065,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,13,3,reward=-51.0
1787760869.077,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,14,0,
1787760869.368,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,14,5,"(-1, 0)"
1787760869.379,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,14,5,reward=-54.0
1787760869.391,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,15,0,
1787760869.744,CRITICAL_STATE,P001,P001_S01,P001_S01_ST1TR_TR01_R02,15,6,"state=(0, 2);method=oscillation_pattern"
1787760869.756,FEEDBACK_REQUESTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,15,6,"(0, 2)"
1787760871.590,FEEDBACK_RECEIVED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,15,6,Keyboard:RIGHT
1787760871.602,FEEDBACK_APPLIED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,15,6,Keyboard:RIGHT
1787760871.686,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,15,8,"(1, 3)"
1787760871.698,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,15,8,reward=-55.5
1787760871.710,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,16,0,
1787760871.873,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,16,3,"(2, -1)"
1787760871.885,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,16,3,reward=-51.0
1787760871.898,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,17,0,
1787760872.063,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,17,3,"(2, -1)"
1787760872.076,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,17,3,reward=-51.0
1787760872.089,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,18,0,
1787760872.506,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,18,7,"(5, 0)"
1787760872.519,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,18,7,reward=-54.0
1787760872.531,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,19,0,
1787760872.632,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,19,2,"(-1, 1)"
1787760872.644,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,19,2,reward=-50.5
1787760872.657,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,20,0,
1787760872.884,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,20,4,"(3, -1)"
1787760872.897,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,20,4,reward=-51.5
1787760872.910,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,21,0,
1787760873.012,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,21,2,"(1, -1)"
1787760873.024,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,21,2,reward=-50.5
1787760873.038,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,22,0,
1787760873.263,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,22,4,"(1, 1)"
1787760873.276,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,22,4,reward=-52.5
1787760873.290,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,23,0,
1787760873.326,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,23,1,"(-1, 0)"
1787760873.340,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,23,1,reward=-50.0
1787760873.353,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,24,0,
1787760873.770,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,24,7,"(2, -1)"
1787760873.782,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,24,7,reward=-55.0
1787760873.796,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,25,0,
1787760874.022,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR01_R02,25,4,"(3, -1)"
1787760874.035,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,25,4,reward=-51.5
1787760874.048,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR01_R02,26,0,
