participant_code,session_id,trial_id,condition_code,run_code,condition_name,study,environment,feedback_timing,modality,practice,trial_started_at_epoch,host_time_epoch,host_time_iso_utc,trial_elapsed_s,host_monotonic,eet_sample_index,eet_timestamp_hl2ss,calibration_valid,combined_valid,combined_origin_x,combined_origin_y,combined_origin_z,combined_direction_x,combined_direction_y,combined_direction_z,left_valid,left_origin_x,left_origin_y,left_origin_z,left_direction_x,left_direction_y,left_direction_z,right_valid,right_origin_x,right_origin_y,right_origin_z,right_direction_x,right_direction_y,right_direction_z
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.1899538,2026-08-27T18:51:05.189954+00:00,0.6752867698669434,548391.953,60,838953036067,1,1,0.050274237990379333,-0.038295578211545944,-0.03767560422420502,-0.05817659944295883,-0.17815157771110535,0.9822819232940674,1,0.05017497017979622,-0.014339879155158997,-0.037107955664396286,-0.05863112583756447,-0.2328094094991684,0.9707534313201904,1,0.05041639879345894,-0.0829184427857399,-0.03869005665183067,-0.0571555495262146,-0.07771793752908707,0.9953357577323914
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.1899538,2026-08-27T18:51:05.189954+00:00,0.6752867698669434,548391.953,61,838953147180,1,1,0.05027221143245697,-0.03845725581049919,-0.03767775744199753,-0.05814642831683159,-0.17739638686180115,0.9824203252792358,1,0.05017871409654617,-0.014332817867398262,-0.03710320219397545,-0.05824412778019905,-0.23101407289505005,0.971205472946167,1,0.05040564760565758,-0.08292713016271591,-0.0387069433927536,-0.05704723671078682,-0.07767786085605621,0.9953450560569763
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.2081797,2026-08-27T18:51:05.208180+00:00,0.6935126781463623,548391.984,62,838953258292,1,1,0.050270356237888336,-0.038652464747428894,-0.037681225687265396,-0.058079794049263,-0.17470532655715942,0.9829064607620239,1,0.05017934367060661,-0.014321264810860157,-0.03711254149675369,-0.05822419002652168,-0.22999408841133118,0.9714487195014954,1,0.05040348693728447,-0.08292645961046219,-0.03870564326643944,-0.056863363832235336,-0.07784491777420044,0.9953426122665405
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.229327,2026-08-27T18:51:05.229327+00:00,0.7146599292755127,548392.0,63,838953369404,1,1,0.050269100815057755,-0.03892524540424347,-0.0376887172460556,-0.05771910026669502,-0.17493340373039246,0.9828869700431824,1,0.0501847043633461,-0.014318127185106277,-0.037116337567567825,-0.05723889172077179,-0.23005270957946777,0.9714933633804321,1,0.050402406603097916,-0.08292602747678757,-0.03870411962270737,-0.056013818830251694,-0.07821457833051682,0.9953616857528687
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.229327,2026-08-27T18:51:05.229327+00:00,0.7146599292755127,548392.0,64,838953480518,1,1,0.05026738718152046,-0.03910074755549431,-0.03769350051879883,-0.057188816368579865,-0.17334024608135223,0.983200192451477,1,0.05018332228064537,-0.014307567849755287,-0.03712513670325279,-0.05660390108823776,-0.22890733182430267,0.971801221370697,1,0.05040808767080307,-0.08292734622955322,-0.03870374336838722,-0.05502964183688164,-0.07836169749498367,0.9954050779342651
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.2486088,2026-08-27T18:51:05.248609+00:00,0.7339417934417725,548392.015,65,838953592436,1,1,0.05026697367429733,-0.03940974175930023,-0.03770090267062187,-0.05664261057972908,-0.17223000526428223,0.9834269285202026,1,0.05018504709005356,-0.014304189942777157,-0.03712864965200424,-0.0560302771627903,-0.22888748347759247,0.9718391299247742,1,0.05041037127375603,-0.0829162672162056,-0.038692645728588104,-0.05457771196961403,-0.07748862355947495,0.9954983592033386
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.249611,2026-08-27T18:51:05.249611+00:00,0.7349438667297363,548392.015,66,838953746204,1,1,0.05026623234152794,-0.03974870964884758,-0.03770802915096283,-0.0566437728703022,-0.1717289388179779,0.9835146069526672,1,0.05018138140439987,-0.014311878941953182,-0.037121210247278214,-0.056993644684553146,-0.2293933480978012,0.971663773059845,1,0.05040060728788376,-0.0829179435968399,-0.03869304805994034,-0.055792536586523056,-0.07736094295978546,0.9954408407211304
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.2677808,2026-08-27T18:51:05.267781+00:00,0.7531137466430664,548392.031,67,838953853172,1,1,0.05026574432849884,-0.040024302899837494,-0.03771250694990158,-0.05641726404428482,-0.17264001071453094,0.9833679795265198,1,0.05017875134944916,-0.014319956302642822,-0.03711310029029846,-0.05635431036353111,-0.22973690927028656,0.9716198444366455,1,0.0503971204161644,-0.08292219787836075,-0.03869873285293579,-0.05505969375371933,-0.07733451575040817,0.9954837560653687
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.2897964,2026-08-27T18:51:05.289796+00:00,0.7751293182373047,548392.062,68,838953963759,1,1,0.05026509240269661,-0.040193624794483185,-0.03771538659930229,-0.056181393563747406,-0.17346234619617462,0.9832367897033691,1,0.05017990246415138,-0.014314093627035618,-0.037121158093214035,-0.05604686960577965,-0.22991417348384857,0.9715957045555115,1,0.050390902906656265,-0.08293062448501587,-0.038707468658685684,-0.054966311901807785,-0.07909785956144333,0.9953503012657166
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.2897964,2026-08-27T18:51:05.289796+00:00,0.7751293182373047,548392.062,69,838954074872,1,1,0.050264623016119,-0.0402982234954834,-0.03771676868200302,-0.05579119548201561,-0.1733190268278122,0.9832842946052551,1,0.05017693340778351,-0.014313289895653725,-0.03712175413966179,-0.055471714586019516,-0.2290344387292862,0.971836507320404,1,0.0503934845328331,-0.08292704820632935,-0.038705918937921524,-0.05419067293405533,-0.07798777520656586,0.9954804182052612
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.303711,2026-08-27T18:51:05.303711+00:00,0.7890439033508301,548392.078,70,838954185986,1,1,0.05026388540863991,-0.04027121886610985,-0.03771701455116272,-0.0554424524307251,-0.17282520234584808,0.9833909869194031,1,0.05017765611410141,-0.01432254258543253,-0.037115976214408875,-0.0552993007004261,-0.22990581393241882,0.9716404676437378,1,0.05039510130882263,-0.08291842043399811,-0.03869909793138504,-0.05385836958885193,-0.07687536627054214,0.995585024356842
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.303711,2026-08-27T18:51:05.303711+00:00,0.7890439033508301,548392.078,71,838954297098,1,1,0.0502643920481205,-0.0404437817633152,-0.03772139176726341,-0.05527293682098389,-0.1718839854001999,0.9835655093193054,1,0.050181157886981964,-0.014317626133561134,-0.037117067724466324,-0.05552242323756218,-0.22951890528202057,0.9717192053794861,1,0.05040007084608078,-0.08291160315275192,-0.03869304060935974,-0.05402040854096413,-0.07618676871061325,0.9956291317939758
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.3227153,2026-08-27T18:51:05.322715+00:00,0.8080482482910156,548392.093,72,838954408212,1,1,0.05026338994503021,-0.04021817818284035,-0.03771590068936348,-0.05559562146663666,-0.17238841950893402,0.9834589958190918,1,0.05017949640750885,-0.014316137880086899,-0.037110570818185806,-0.05668892338871956,-0.22890838980674744,0.9717958569526672,1,0.05039595067501068,-0.08292502909898758,-0.03870198130607605,-0.05532413721084595,-0.07725639641284943,0.9954750537872314
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.3363626,2026-08-27T18:51:05.336363+00:00,0.8216955661773682,548392.109,73,838954519324,1,1,0.050263211131095886,-0.040284838527441025,-0.03771691396832466,-0.05573544651269913,-0.17222227156162262,0.9834800958633423,1,0.05018269643187523,-0.01431342214345932,-0.03711739927530289,-0.056406110525131226,-0.22881288826465607,0.9718348979949951,1,0.05039530247449875,-0.0829072967171669,-0.03868745639920235,-0.05517228692770004,-0.07545390725135803,0.9956218004226685
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.3363626,2026-08-27T18:51:05.336363+00:00,0.8216955661773682,548392.109,74,838954630437,1,1,0.05026219040155411,-0.04013944789767265,-0.03771330416202545,-0.05577531456947327,-0.1721784621477127,0.9834855198860168,1,0.05018210783600807,-0.014303064905107021,-0.03712357208132744,-0.05626673251390457,-0.22754870355129242,0.9721396565437317,1,0.050395380705595016,-0.08292420953512192,-0.03869912028312683,-0.054977208375930786,-0.07720357924699783,0.995498538017273
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.3523622,2026-08-27T18:51:05.352362+00:00,0.8376951217651367,548392.125,75,838954741549,1,1,0.05026063695549965,-0.04004468023777008,-0.03771109879016876,-0.0560498870909214,-0.17183321714401245,0.9835303425788879,1,0.050179820507764816,-0.014301909133791924,-0.037127185612916946,-0.05693551152944565,-0.22775262594223022,0.972053050994873,1,0.05038604140281677,-0.08291617780923843,-0.03869371861219406,-0.055741697549819946,-0.07661408185958862,0.9955014586448669
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.3677888,2026-08-27T18:51:05.367789+00:00,0.8531217575073242,548392.14,76,838954852661,1,1,0.0502595528960228,-0.039884358644485474,-0.03770769387483597,-0.056098148226737976,-0.17266260087490082,0.9833823442459106,1,0.050180934369564056,-0.014310684986412525,-0.037124861031770706,-0.056516677141189575,-0.22910715639591217,0.9717590808868408,1,0.050385620445013046,-0.08291952311992645,-0.03869400918483734,-0.05533360317349434,-0.07732511311769485,0.9954692721366882
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.3892,2026-08-27T18:51:05.389200+00:00,0.87453293800354,548392.156,77,838954963774,1,1,0.05025942623615265,-0.03989182412624359,-0.03770869970321655,-0.055955491960048676,-0.17278723418712616,0.9833685159683228,1,0.05018236115574837,-0.014302603900432587,-0.037128888070583344,-0.05604919418692589,-0.22801996767520905,0.9720418453216553,1,0.05038660392165184,-0.08291658759117126,-0.03869336098432541,-0.054779909551143646,-0.0768134593963623,0.9955394268035889
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.390201,2026-08-27T18:51:05.390201+00:00,0.8755340576171875,548392.156,78,838955074888,1,1,0.050259288400411606,-0.039977412670850754,-0.037711385637521744,-0.05605461075901985,-0.1721353381872177,0.9834772348403931,1,0.05017522722482681,-0.014297428540885448,-0.037127651274204254,-0.0566897876560688,-0.22659915685653687,0.9723369479179382,1,0.05038796737790108,-0.08293978869915009,-0.038714975118637085,-0.05525510385632515,-0.07863142341375351,0.9953712821006775
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.4078274,2026-08-27T18:51:05.407827+00:00,0.893160343170166,548392.171,79,838955186000,1,1,0.05025877803564072,-0.03987572714686394,-0.03770865499973297,-0.05609896034002304,-0.1727060079574585,0.9833745956420898,1,0.0501776859164238,-0.014310990460216999,-0.03711940720677376,-0.056553732603788376,-0.22790098190307617,0.9720405340194702,1,0.05038676783442497,-0.08291719853878021,-0.038699161261320114,-0.055211298167705536,-0.07593431323766708,0.995583176612854
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.4078274,2026-08-27T18:51:05.407827+00:00,0.893160343170166,548392.171,80,838955297114,1,1,0.05025795102119446,-0.03969964385032654,-0.037704940885305405,-0.056002698838710785,-0.17347364127635956,0.9832449555397034,1,0.05017591267824173,-0.014314009808003902,-0.0371205173432827,-0.056235723197460175,-0.2286328375339508,0.9718869924545288,1,0.05039079114794731,-0.0829194188117981,-0.03870035707950592,-0.054758816957473755,-0.0765608474612236,0.9955601096153259
P001,P001_S01,P001_S01_ST1TR_TR01_R01,TR01,R01,Gridworld_Requested_Keyboard,Study 1,Gridworld,Requested Feedback,Keyboard,1,1787856664.514667,1787856665.424767,2026-08-27T18:51:05.424767+00:00,0.910099983215332,548392.187,81,838955408227,1,1,0.05025668069720268,-0.03953026980161667,-0.03770264983177185,-0.05572247505187988,-0.17353132367134094,0.9832506775856018,1,0.05017487332224846,-0.014302331022918224,-0.03712986037135124,-0.055642858147621155,-0.227591872215271,0.9721654653549194,1,0.05039093643426895,-0.08293451368808746,-0.03871455416083336,-0.05415826663374901,-0.07848580181598663,0.9954431056976318
