participant_code,session_id,trial_id,condition_code,run_code,condition_name,study,environment,feedback_timing,modality,practice,trial_started_at_epoch,host_time_epoch,host_time_iso_utc,trial_elapsed_s,host_monotonic,pv_frame_index,pv_timestamp_hl2ss,eet_timestamp_hl2ss,pv_eet_delta_ms,eye_calibration_valid,combined_gaze_valid,projection_valid,pointer_in_frame,gaze_pixel_x_raw,gaze_pixel_y_raw,overlay_pixel_x_drawn,overlay_pixel_y_drawn,assumed_projection_distance_m,combined_origin_x,combined_origin_y,combined_origin_z,combined_direction_x,combined_direction_y,combined_direction_z
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856695.8975506,2026-08-27T18:51:35.897551+00:00,0.3808155059814453,548422.671,11,839259500125,839259534470,3.4345,1,1,1,1,785.9396806555105,335.6507827599551,792.8264789152317,336.2780293232373,1.5,0.05009151250123978,-0.04661600664258003,-0.03821690380573273,-0.0730249285697937,-0.16526810824871063,0.9835415482521057
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856695.9086215,2026-08-27T18:51:35.908622+00:00,0.39188647270202637,548422.671,12,839259833324,839259867812,3.4488,1,1,1,1,781.773822070958,334.6149228883131,788.1843630406368,335.57952462056915,1.5,0.05008046701550484,-0.047343965619802475,-0.03824859857559204,-0.07417565584182739,-0.16091294586658478,0.9841774702072144
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856695.954189,2026-08-27T18:51:35.954189+00:00,0.4374539852142334,548422.718,13,839260166523,839260201152,3.4629,1,1,1,1,776.5541455564057,332.64045286645046,783.2996716972598,334.3451144838393,1.5,0.05006977543234825,-0.04824085906147957,-0.03828588128089905,-0.07624997198581696,-0.155511274933815,0.9848870038986206
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856695.972725,2026-08-27T18:51:35.972725+00:00,0.4559898376464844,548422.75,14,839260499723,839260534493,3.477,1,1,1,1,775.0349045750202,333.4192806080734,779.8284695059192,333.9562642560177,1.5,0.0500650629401207,-0.04920031502842903,-0.03832089155912399,-0.07560282945632935,-0.15346494317054749,0.9852577447891235
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.0083148,2026-08-27T18:51:36.008315+00:00,0.4915797710418701,548422.781,15,839260832922,839260867834,3.4912,1,1,1,1,772.9185439750362,335.143559548364,776.9263007829484,334.45492827880315,1.5,0.0500604473054409,-0.04934050887823105,-0.03832681477069855,-0.07403039187192917,-0.15137676894664764,0.9857000708580017
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.0415175,2026-08-27T18:51:36.041517+00:00,0.5247824192047119,548422.812,16,839261166122,839261133760,3.2362,1,1,1,1,771.1822553493766,335.74205271932703,774.5138017008483,334.9955205438232,1.5,0.05006233602762222,-0.049753714352846146,-0.038338568061590195,-0.0735204666852951,-0.1496582329273224,0.9860007166862488
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.1475554,2026-08-27T18:51:36.147555+00:00,0.6308202743530273,548422.921,17,839261499321,839261462393,3.6928,1,1,1,1,768.4444905629503,334.6764340041139,771.9646910229311,334.86150419714534,1.5,0.050060976296663284,-0.049554117023944855,-0.038331013172864914,-0.07466253638267517,-0.1472523808479309,0.9862770438194275
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.1585572,2026-08-27T18:51:36.158557+00:00,0.641822099685669,548422.921,18,839261832521,839261795734,3.6787,1,1,1,1,765.7161878204518,335.34442945727847,769.3403196778897,335.06433280640124,1.5,0.05006544664502144,-0.05029650405049324,-0.03835297003388405,-0.0741184651851654,-0.14414623379707336,0.9867768287658691
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.1685574,2026-08-27T18:51:36.168557+00:00,0.6518223285675049,548422.937,19,839262165721,839262129074,3.6647,1,1,1,1,766.7259378502712,336.34302288613657,768.24227931029,335.6013826398901,1.5,0.05006496608257294,-0.050355058163404465,-0.03835155814886093,-0.0731247216463089,-0.14499863982200623,0.9867261648178101
P001,P001_S01,P001_S01_ST1TR_TR06_R01,TR06,R01,Gridworld_Anytime_Joystick,Study 1,Gridworld,Anytime Feedback,Joystick,1,1787856695.516735,1787856696.1780875,2026-08-27T18:51:36.178087+00:00,0.6613523960113525,548422.953,20,839262498920,839262462415,3.6505,1,1,1,1,756.4794896557879,336.68910406389233,763.3019076553992,336.0582256379711,1.5,0.0500679649412632,-0.051035866141319275,-0.03836644068360329,-0.07324598729610443,-0.13483528792858124,0.9881572127342224
