timestamp,event,participant_id,session_id,trial_id,episode,step,value
1787760798.732,TRIAL_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,,,TR03/R02
1787760798.739,PRACTICE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,,,
1787760798.747,EXPERIMENTER_NOTE,P001,P001_S01,P001_S01_ST1TR_TR03_R02,,,HoloLens recording NOT started: fresh PV + EET streams were not available when this activity began.
1787760798.754,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,1,0,
1787760798.885,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R02,1,2,"(1, 1)"
1787760798.894,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,1,2,reward=-50.5
1787760798.902,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,2,0,
1787760799.073,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R02,2,3,"(-1, 0)"
1787760799.081,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,2,3,reward=-52.0
1787760799.089,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,3,0,
1787760799.323,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R02,3,4,"(-1, 3)"
1787760799.331,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,3,4,reward=-51.5
1787760799.339,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,4,0,
1787760799.386,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R02,4,1,"(0, -1)"
1787760799.394,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,4,1,reward=-50.0
1787760799.402,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,5,0,
1787760799.513,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R02,5,2,"(1, 1)"
1787760799.521,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,5,2,reward=-50.5
1787760799.529,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,6,0,
1787760799.577,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R02,6,1,"(0, -1)"
1787760799.586,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,6,1,reward=-50.0
1787760799.594,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,7,0,
1787760799.957,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R02,7,6,"(1, -1)"
1787760799.965,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,7,6,reward=-54.5
1787760799.974,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,8,0,
1787760800.005,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R02,8,1,"(0, -1)"
1787760800.013,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,8,1,reward=-50.0
1787760800.021,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,9,0,
1787760800.129,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R02,9,2,"(1, 1)"
1787760800.137,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,9,2,reward=-50.5
1787760800.146,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,10,0,
1787760800.382,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R02,10,4,"(1, 3)"
1787760800.390,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,10,4,reward=-51.5
1787760800.399,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,11,0,
1787760800.820,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R02,11,7,"(3, 2)"
1787760800.828,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,11,7,reward=-54.0
1787760800.836,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,12,0,
1787760801.509,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R02,12,11,"(1, 2)"
1787760801.517,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,12,11,reward=-59.0
1787760801.526,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,13,0,
1787760801.697,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R02,13,3,"(1, 2)"
1787760801.705,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,13,3,reward=-51.0
1787760801.714,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,14,0,
1787760802.008,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R02,14,5,"(-1, 0)"
1787760802.016,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,14,5,reward=-54.0
1787760802.025,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,15,0,
1787760802.383,CRITICAL_STATE,P001,P001_S01,P001_S01_ST1TR_TR03_R02,15,6,"state=(0, 2);method=oscillation_pattern"
1787760802.397,FEEDBACK_REQUESTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,15,6,"(0, 2)"
1787760803.922,VOICE_TRANSCRIPT,P001,P001_S01,P001_S01_ST1TR_TR03_R02,,,context=direction;transcript=left;parsed=left
1787760803.931,VOICE_COMMAND,P001,P001_S01,P001_S01_ST1TR_TR03_R02,,,context=direction;command=left;transcript=left
1787760803.940,FEEDBACK_RECEIVED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,15,6,Voice:LEFT
1787760803.949,FEEDBACK_APPLIED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,15,6,Voice:LEFT
1787760804.031,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R02,15,8,"(-1, 1)"
1787760804.039,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,15,8,reward=-56.5
1787760804.048,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,16,0,
1787760804.219,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R02,16,3,"(2, -1)"
1787760804.228,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,16,3,reward=-51.0
1787760804.237,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,17,0,
1787760804.409,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R02,17,3,"(2, -1)"
1787760804.418,EPISODE_ENDED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,17,3,reward=-51.0
1787760804.427,EPISODE_STARTED,P001,P001_S01,P001_S01_ST1TR_TR03_R02,18,0,
1787760804.836,COLLISION,P001,P001_S01,P001_S01_ST1TR_TR03_R02,18,7,"(5, 0)"
